icao,iata
FAGI,GIY
FAGM,QRA
FAHL,HLW
FAHR,HRS
FAHS,HDS
FAHW,HZV
FAKD,KXE
FAKM,KIM
FAKN,MQP
FAKP,KOF
FAKU,KMH
FAKZ,KLZ
FALA,HLA
FALC,LMR
FALD,LDZ
FALE,DUR
FALO,LCD
FALW,SDB
FALY,LAY
FAMD,AAM
FAMG,MGH
FAMM,MBD
FAMN,LLE
FAMO,MZY
FAMS,MEZ
FAMU,MZQ
FAMW,MZF
FANC,NCS
FANG,NGL
FANS,NLP
FAOB,OVG
FAOH,OUH
FAOR,JNB
FAPA,AFD
FAPE,PLZ
FAPG,PBZ
FAPH,PHW
FAPJ,JOH
FAPK,PRK
FAPM,PZB
FAPN,NTY
FAPP,PTG
FAPS,PCF
FAQT,UTW
FARB,RCB
FARI,RVO
FARS,ROD
FASB,SBU
FASC,ZEC
FASS,SIS
FASZ,SZK
FATH,THY
FATN,TCU
FATZ,LTA
FAUL,ULD
FAUP,UTN
FAUS,ULX
FAUT,UTT
FAVB,VRU
FAVG,VIR
FAVR,VRE
FAVY,VYD
FAWB,PRY
FAWK,WKF
FAWM,WEL
FBFT,FRW
FBGZ,GNZ
FBJW,JWA
FBKE,BBK
FBKR,KHW
FBLO,LOQ
FBMN,MUB
FBOR,ORP
FBSK,GBE
FBSN,SXN
FBSP,PKW
FBSV,SVT
FBSW,SWX
FBTL,TLD
FBTS,TBY
FCBB,BZV
FCBB,BZV
FCBD,DJM
FCBK,KNJ
FCBL,LCO
FCBM,MUY
FCBS,SIB
FCBY,NKY
FCBZ,ANJ
FCMM,MSX
FCOB,BOE
FCOE,EWO
FCOG,GMM
FCOI,ION
FCOK,KEE
FCOM,MKJ
FCOO,FTX
FCOS,SOE
FCOT,BTB
FCOU,OUE
FCPA,KMK
FCPL,DIS
FCPP,PNR
FDMS,MTS
FDSK,SHO
FEFC,CRF
FEFF,BGF
FEFG,BGU
FEFI,IRO
FEFM,BBY
FEFN,NDL
FEFO,BOP
FEFR,BIV
FEFS,BSN
FEFT,BBT
FEFW,ODA
FEFY,AIG
FEFZ,IMO
FEGE,MKI
FEGF,BTG
FEGM,BMF
FEGO,ODJ
FEGR,RFA
FEGU,BCF
FEGZ,BOZ
FGAB,NBN
FGBT,BSG
FGMY,GEM
FGSL,SSG
FHAW,ASI
FHSH,HLE
FIMP,MRU
FIMR,RRG
FKAN,NKS
FKKB,KBI
FKKC,TKC
FKKD,DLA
FKKF,MMF
FKKG,BLC
FKKH,KLE
FKKI,OUR
FKKJ,GXX
FKKL,MVR
FKKM,FOM
FKKN,NGE
FKKO,BTA
FKKR,GOU
FKKS,DSC
FKKU,BFX
FKKV,BPC
FKKW,EBW
FKKY,YAO
FKYS,NSI
FLBA,MMQ
FLCP,CIP
FLKL,KLB
FLKO,KMZ
FLKS,KAA
FLKY,ZKB
FLLI,LVI
FLLK,LXU
FLLS,LUN
FLMA,MNS
FLMF,MFU
FLMG,MNR
FLNA,ZGM
FLND,NLA
FLSN,SXG
FLSO,KIW
FLSS,SJQ
FLSW,SLI
FLZB,BBZ
FMCH,HAH
FMCI,NWA
FMCN,YVA
FMCV,AJN
FMCZ,DZA
FMEE,RUN
FMEP,ZSE
FMFE,OHB
FMMC,WML
FMME,ATJ
FMMG,WAQ
FMMH,VVB
FMMI,TNR
FMMK,JVA
FMML,BMD
FMMN,ZVA
FMMO,MXT
FMMQ,ILK
FMMR,TVA
FMMS,SMS
FMMT,TMM
FMMU,WTA
FMMV,MOQ
FMMX,WTS
FMMY,VAT
FMMZ,WAM
FMNA,DIE
FMNC,WMR
FMND,ZWA
FMNE,AMB
FMNF,WBD
FMNG,WPB
FMNH,ANM
FMNJ,IVA
FMNL,HVA
FMNM,MJN
FMNN,NOS
FMNO,DWB
FMNP,WMP
FMNQ,BPY
FMNR,WMN
FMNS,SVB
FMNT,TTS
FMNV,VOH
FMNW,WAI
FMNX,WMA
FMSB,WBO
FMSC,WMD
FMSD,FTU
FMSF,WFI
FMSG,RVA
FMSI,IHO
FMSJ,MJA
FMSK,WVK
FMSL,OVA
FMSM,MNJ
FMSN,TDV
FMSR,MXM
FMST,TLE
FMSU,VND
FMSV,BKU
FMSY,AMP
FMSZ,WAK
FNAM,AZZ
FNBC,SSY
FNBG,BUG
FNCA,CAB
FNCF,CFF
FNCH,PGI
FNCP,KNP
FNCT,CBT
FNCV,CTI
FNCZ,CAV
FNDU,DUE
FNGI,VPE
FNHU,NOV
FNKU,SVP
FNLB,LLT
FNLK,LBZ
FNLU,LAD
FNLZ,LZM
FNMA,MEG
FNME,SPP
FNMO,MSZ
FNNG,GXG
FNPA,PBN
FNSA,VHC
FNSO,SZA
FNSU,NDD
FNUA,UAL
FNUB,SDD
FNUE,LUO
FNUG,UGO
FNWK,CEO
FNXA,XGN
FNZE,ARZ
FNZG,NZA
FOGA,AKE
FOGB,BGB
FOGE,KDN
FOGF,FOU
FOGG,MBC
FOGI,MGX
FOGJ,KDJ
FOGK,KOU
FOGM,MJL
FOGO,OYE
FOGQ,OKN
FOGR,LBQ
FOGV,MVX
FOGW,AWE
FOOB,BMM
FOOD,MFF
FOOE,MKB
FOOG,POG
FOOH,OMB
FOOI,IGE
FOOK,MKU
FOOL,LBV
FOOL,LBV
FOOM,MZC
FOON,MVB
FOOR,LTL
FOOT,TCH
FOOY,MYB
FPPR,PCP
FPST,TMS
FQAG,ANO
FQBR,BEW
FQCB,FXO
FQCH,VPY
FQIA,IHC
FQIB,IBO
FQIN,INH
FQLC,VXC
FQLU,LFB
FQMA,MPM
FQMD,MUD
FQMP,MZB
FQNC,MNC
FQNP,APL
FQPB,POL
FQPO,PDD
FQQL,UEL
FQTT,TET
FQVL,VNX
FQXA,VJB
FSDR,DES
FSIA,SEZ
FSPP,PRI
FSSB,BDI
FSSD,DEI
FSSF,FRK
FTTA,SRH
FTTB,OGR
FTTC,AEH
FTTD,MQQ
FTTH,LTC
FTTI,ATV
FTTJ,NDJ
FTTK,BKR
FTTL,OTC
FTTM,MVO
FTTN,AMC
FTTP,PLF
FTTS,OUT
FTTU,AMO
FTTY,FYT
FVBU,BUQ
FVCH,CHJ
FVCZ,BFO
FVFA,VFA
FVHA,HRE
FVKB,KAB
FVMH,MJW
FVMU,UTA
FVMV,MVZ
FVTL,GWE
FVWN,HWN
FVWT,WKI
FWCD,CEH
FWCL,BLZ
FWCM,CMK
FWDW,DWA
FWKA,KGJ
FWKG,KBQ
FWKI,LLW
FWLK,LIX
FWMG,MAI
FWMY,MYZ
FWSM,LMB
FWUU,ZZU
FXLK,LEF
FXLR,LRB
FXLS,LES
FXMA,MSG
FXMF,MFC
FXMK,MKH
FXMM,MSU
FXNK,NKU
FXPG,PEL
FXQG,UTG
FXQN,UNE
FXSH,SHK
FXSK,SKQ
FXSM,SOK
FXSS,SHZ
FXTA,THB
FXTK,TKO
FYAA,AIW
FYAR,ADI
FYGB,GOG
FYGF,GFY
FYHI,HAL
FYKB,KAS
FYKM,MPA
FYKT,KMP
FYLS,LHU
FYLZ,LUD
FYME,MJO
FYMG,MQG
FYMO,OKU
FYNA,NNI
FYNG,OGV
FYOA,OND
FYOE,OMG
FYOG,OMD
FYOO,OKF
FYOP,OPW
FYOS,OHI
FYOW,OTJ
FYRU,NDU
FYSA,RHN
FYSM,SWP
FYSS,SZM
FYTE,TCY
FYTM,TSB
FYWB,WVB
FYWE,ERS
FYWH,WDH
FZAA,FIH
FZAA,FIH
FZAB,NLO
FZAG,MNB
FZAJ,BOA
FZAL,LZI
FZAM,MAT
FZAR,NKL
FZBA,INO
FZBI,NIO
FZBO,FDU
FZBT,KRZ
FZCA,KKW
FZCB,IDF
FZCE,LUS
FZCV,MSM
FZEA,MDK
FZEN,BSU
FZFA,LIE
FZFD,BDT
FZFK,GMA
FZFP,KLI
FZFU,BMB
FZGA,LIQ
FZGN,BNB
FZGV,IKL
FZIC,FKI
FZIR,YAN
FZJH,IRP
FZKA,BUX
FZKJ,BZU
FZMA,BKY
FZNA,GOM
FZNP,BNC
FZOA,KND
FZOC,KLY
FZOK,KGN
FZOP,PUN
FZQA,FBM
FZQC,PWO
FZQG,KEC
FZQM,KWZ
FZRA,MNO
FZRB,BDV
FZRF,FMI
FZRM,KBO
FZRQ,KOO
FZSB,KMN
FZSK,KAP
FZTK,KNM
FZUA,KGA
FZUG,LZA
FZUK,TSH
FZVA,LJA
FZVI,LBO
FZVM,MEW
FZVR,BAN
FZVS,PFR
FZWA,MJM
FZWC,GDJ
FZWT,KBN
GABS,BKO
GAGM,GUD
GAGO,GAQ
GAKA,KNZ
GAKO,KTX
GAKY,KYS
GAMB,MZI
GANK,NRM
GANR,NIX
GASK,KSS
GATB,TOM
GAYE,EYL
GBYD,BJL
GCFV,FUE
GCGM,GMZ
GCHI,VDE
GCLA,SPC
GCLP,LPA
GCRR,ACE
GEML,MLN
GFBN,BTE
GFBO,KBS
GFGK,GBK
GFHA,HGS
GFKB,KBA
GFKE,KEN
GFLL,FNA
GFYE,WYE
GGBU,BQE
GGOV,OXB
GLBU,UCN
GLCP,CPA
GLGE,SNI
GLMR,MLW
GLNA,NIA
GLRB,ROB
GLST,SAZ
GLTN,THC
GLVA,VOI
GMAD,AGA
GMAT,TTA
GMAZ,OZG
GMFB,UAR
GMFF,FEZ
GMFK,ERH
GMFM,MEK
GMFO,OUD
GMMA,SMW
GMMB,GMD
GMMC,CAS
GMMD,BEM
GMME,RBA
GMMF,SII
GMMH,VIL
GMMI,ESU
GMML,EUN
GMMN,CMN
GMMS,SFI
GMMW,NDR
GMMX,RAK
GMMY,NNA
GMMZ,OZZ
GMTA,AHU
GMTT,TNG
GOBD,DSS
GODK,KDA
GOGG,ZIG
GOGS,CSK
GOOK,KLC
GOOY,DKR
GOSM,MAX
GOSP,POD
GOSR,RDT
GOSS,XLS
GOTB,BXE
GOTK,KGG
GOTS,SMY
GOTT,TUD
GQNA,AEO
GQNB,OTL
GQNC,THI
GQND,TIY
GQNE,BGH
GQNF,KFA
GQNH,TMD
GQNI,EMN
GQNJ,AJJ
GQNK,KED
GQNL,MOM
GQNO,NKC
GQNS,SEY
GQNT,THT
GQNU,MBR
GQPA,ATR
GQPF,FGD
GQPP,NDB
GQPZ,OUZ
GUCY,CKY
GUCY,CKY
GUFA,FIG
GUFH,FAA
GUKU,KSI
GULB,LEK
GUMA,MCA
GUNZ,NZE
GUOK,BKJ
GUSB,SBI
GUSI,GII
GUXN,KNN
GVAC,SID
GVAN,NTO
GVBA,BVC
GVBR,BVR
GVMA,MMO
GVMT,MTI
GVNP,RAI
GVSF,SFL
GVSN,SNE
GVSV,VXE
HAAB,ADD
HAAB,ADD
HAAM,AMH
HAAX,AXU
HABB,XBL
HABC,BCO
HABD,BJR
HABE,BEI
HABU,BCY
HADC,DSE
HADD,DEM
HADM,DBM
HADR,DIR
HADT,DBT
HAFN,FNH
HAGB,GOB
HAGH,GNN
HAGM,GMB
HAGN,GDQ
HAGO,GDE
HAGR,GOR
HAHU,HUE
HAJJ,JIJ
HAJM,JIM
HAKD,ABK
HAKL,LFO
HALA,AWA
HALL,LLI
HAMA,MKS
HAMJ,TUJ
HAMK,MQX
HAML,MZX
HAMM,ETE
HAMN,NDM
HAMR,MUJ
HAMT,MTF
HANG,EGL
HANJ,NEJ
HANK,NEK
HAPW,PWI
HASD,SXU
HASK,SKR
HASL,HIL
HASM,SZE
HASO,ASO
HATP,TIE
HAWC,WAC
HAWR,WRA
HBBA,BJM
HBBE,GID
HBBO,KRE
HCMA,ALU
HCMB,BIB
HCMC,CXN
HCMD,BSY
HCME,HCM
HCMF,BSA
HCMG,GSR
HCMH,HGA
HCMI,BBO
HCMJ,LGX
HCMK,KMU
HCMM,MGQ
HCMO,CMO
HCMR,GLK
HCMS,CMS
HCMU,ERA
HCMV,BUO
HDAM,JIB
HDAS,AII
HDMO,MHI
HDOB,OBC
HDTJ,TDJ
HE25,EMY
HEAL,DBB
HEAR,AAC
HEAT,ATZ
HEAX,ALY
HEBA,HBE
HEBL,ABS
HECA,CAI
HEDK,DAK
HEGN,HRG
HEKG,UVL
HELX,LXR
HEMA,RMF
HEMK,HMB
HEMM,MUH
HEOW,GSQ
HEPS,PSD
HESC,SKV
HESH,SSH
HESN,ASW
HETB,TCP
HETR,ELT
HHAS,ASM
HHMS,MSW
HHSB,ASA
HHTS,TES
HJJJ,JUB
HKAM,ASV
HKEL,EDL
HKES,EYS
HKFG,KLK
HKGA,GAS
HKHO,HOA
HKJK,NBO
HKKE,KEU
HKKG,GGM
HKKI,KIS
HKKL,ILU
HKKR,KEY
HKKT,KTL
HKLK,LKG
HKLO,LOK
HKLU,LAU
HKLY,LOY
HKMA,NDE
HKMB,RBT
HKMK,JJM
HKML,MYD
HKMO,MBA
HKMY,OYL
HKNI,NYE
HKNK,NUU
HKNW,WIL
HKNY,NYK
HKSB,UAS
HKUK,UKA
HKWJ,WJR
HLGD,SRX
HLGN,TOB
HLGT,GHT
HLKF,AKF
HLLB,BEN
HLLM,MJI
HLLQ,LAQ
HLLS,SEB
HLLT,TIP
HLMB,LMQ
HLMS,MRA
HLNR,NFR
HLON,HUQ
HLTD,LTD
HLUB,QUB
HLZN,ZIS
HLZW,WAX
HRYG,GYI
HRYI,BTQ
HRYR,KGL
HRYU,RHG
HRZA,KME
HSAT,ATB
HSDB,EDB
HSDN,DOG
HSDZ,RSS
HSFA,HGI
HSFS,ELF
HSGF,GSU
HSGG,DNX
HSGN,EGN
HSKA,KSL
HSKG,GBU
HSKI,KST
HSLI,KDX
HSMK,RBX
HSMN,MWE
HSNH,NUD
HSNN,UYL
HSNW,NHF
HSOB,EBD
HSPN,PZU
HSSK,KRT
HSSM,MAK
HSSW,WHF
HSWD,DNI
HSWW,WUU
HSZA,ZLX
HTAR,ARK
HTBU,BKZ
HTDA,DAR
HTDO,DOD
HTGE,GIT
HTGR,GTZ
HTIR,IRI
HTKA,TKQ
HTKI,KIY
HTKJ,JRO
HTLI,LDI
HTLM,LKY
HTMA,MFA
HTMB,MBI
HTMD,MWN
HTMI,XMI
HTMT,MYW
HTMU,MUZ
HTMW,MWZ
HTNA,NCH
HTNJ,JOM
HTPE,PMA
HTSN,SEU
HTSO,SGX
HTSU,SUT
HTSY,SHY
HTTB,TBO
HTTG,TGT
HTZA,ZNZ
HUAR,RUA
HUEN,EBB
HUGU,ULU
HUJI,JIN
HUKF,KBG
HUKS,KSE
HUMA,MBQ
HUMI,KCU
HUPA,PAF
HUSO,SRT
HUTO,TRY
KAAF,AAF
KABE,ABE
KABI,ABI
KABQ,ABQ
KABR,ABR
KABY,ABY
KACB,ACB
KACK,ACK
KACT,ACT
KACV,ACV
KACY,ACY
KADG,ADG
KADH,ADT
KADM,ADM
KADS,ADS
KADW,ADW
KAEL,AEL
KAEX,AEX
KAFF,AFF
KAFJ,WSG
KAFN,AFN
KAFO,AFO
KAFW,AFW
KAGC,AGC
KAGO,AGO
KAGS,AGS
KAHC,AHC
KAHH,AHH
KAHN,AHN
KAIA,AIA
KAID,AID
KAIK,AIK
KAIO,AIO
KAIV,AIV
KAIZ,AIZ
KAKO,AKO
KAKR,AKC
KALB,ALB
KALI,ALI
KALM,ALM
KALN,ALN
KALO,ALO
KALS,ALS
KALW,ALW
KALX,ALX
KAMA,AMA
KAMN,AMN
KAMW,AMW
KANB,ANB
KAND,AND
KANK,SLT
KANP,ANP
KANQ,ANQ
KANW,ANW
KANY,ANY
KAOH,AOH
KAOO,AOO
KAPA,APA
KAPC,APC
KAPF,APF
KAPG,APG
KAPH,APH
KAPN,APN
KAPT,APT
KAPV,APV
KARA,ARA
KARB,ARB
KARG,ARG
KARM,WHT
KARR,AUZ
KART,ART
KARV,ARV
KARW,BFT
KASE,ASE
KASG,SPZ
KASH,ASH
KASL,ASL
KASN,ASN
KAST,AST
KASX,ASX
KASY,ASY
KATL,ATL
KATS,ATS
KATW,ATW
KATY,ATY
KAUG,AUG
KAUM,AUM
KAUN,AUN
KAUO,AUO
KAUS,AUS
KAUW,AUW
KAVL,AVL
KAVO,AVO
KAVP,AVP
KAVQ,AVW
KAVX,AVX
KAWM,AWM
KAXA,AXG
KAXN,AXN
KAXS,AXS
KAXV,AXV
KAXX,AXX
KAYS,AYS
KAZO,AZO
KBAB,BAB
KBAD,BAD
KBAF,BAF
KBAK,CLU
KBAM,BAM
KBBB,BBB
KBBD,BBD
KBBG,BKG
KBBP,BTN
KBBW,BBW
KBCB,BCB
KBCE,BCE
KBCT,BCT
KBDE,BDE
KBDG,BDG
KBDH,ILL
KBDL,BDL
KBDR,BDR
KBDU,WBU
KBEC,BEC
KBED,BED
KBEH,BEH
KBFD,BFD
KBFF,BFF
KBFI,BFI
KBFL,BFL
KBFM,BFM
KBFR,BFR
KBGD,BGD
KBGE,BGE
KBGM,BGM
KBGR,BGR
KBHB,BHB
KBHM,BHM
KBID,BID
KBIE,BIE
KBIF,BIF
KBIH,BIH
KBIL,BIL
KBIS,BIS
KBIX,BIX
KBJC,BJC
KBJI,BJI
KBJJ,BJJ
KBKD,BKD
KBKE,BKE
KBKF,BFK
KBKL,BKL
KBKN,BWL
KBKT,BKT
KBKW,BKW
KBKX,BKX
KBLF,BLF
KBLH,BLH
KBLI,BLI
KBLM,BLM
KBLU,BLU
KBLV,BLV
KBMC,BMC
KBMG,BMG
KBMI,BMI
KBML,BML
KBMT,BMT
KBNA,BNA
KBNG,BNG
KBNL,BNL
KBNO,BNO
KBNW,BNW
KBOI,BOI
KBOK,BOK
KBOS,BOS
KBOW,BOW
KBPG,HCA
KBPI,BPI
KBPK,WMH
KBPP,BWM
KBPT,BPT
KBQK,BQK
KBRD,BRD
KBRL,BRL
KBRO,BRO
KBRY,BRY
KBTF,BTF
KBTL,BTL
KBTM,BTM
KBTN,TTO
KBTP,BTP
KBTR,BTR
KBTV,BTV
KBTY,BTY
KBUB,BUB
KBUF,BUF
KBUM,BUM
KBUR,BUR
KBVI,BFP
KBVO,BVO
KBVS,MVW
KBVX,BVX
KBVY,BVY
KBWC,BWC
KBWD,BWD
KBWG,BWG
KBWI,BWI
KBWP,WAH
KBXA,BXA
KBXK,BXK
KBXM,NHZ
KBYG,BYG
KBYH,BYH
KBYI,BYI
KBYS,BYS
KBYY,BBC
KBZN,BZN
KCAD,CAD
KCAE,CAE
KCAG,CIG
KCAK,CAK
KCAO,CAO
KCAR,CAR
KCBE,CBE
KCBF,CBF
KCBK,CBK
KCBM,CBM
KCCB,CCB
KCCR,CCR
KCCY,CCY
KCDA,LLX
KCDC,CDC
KCDH,CDH
KCDK,CDK
KCDN,CDN
KCDR,CDR
KCDS,CDS
KCDW,CDW
KCEA,CEA
KCEC,CEC
KCEU,CEU
KCEV,CEV
KCEW,CEW
KCEY,CEY
KCEZ,CEZ
KCFD,CFD
KCFS,TZC
KCFT,CFT
KCFV,CFV
KCGE,CGE
KCGF,CGF
KCGI,CGI
KCGS,CGS
KCGZ,CGZ
KCHA,CHA
KCHK,CHK
KCHO,CHO
KCHS,CHS
KCIC,CIC
KCID,CID
KCIN,CIN
KCIR,CIR
KCIU,CIU
KCKA,CKA
KCKB,CKB
KCKC,GRM
KCKM,CKM
KCKN,CKN
KCKV,CKV
KCLE,CLE
KCLI,CLI
KCLK,CLK
KCLL,CLL
KCLM,CLM
KCLR,CLR
KCLS,CLS
KCLT,CLT
KCLW,CLW
KCMH,CMH
KCMI,CMI
KCMX,CMX
KCMY,CMY
KCNH,CNH
KCNK,CNK
KCNM,CNM
KCNO,CNO
KCNU,CNU
KCNW,CNW
KCNY,CNY
KCOD,COD
KCOE,COE
KCOF,COF
KCOI,COI
KCOM,COM
KCON,CON
KCOS,COS
KCOT,COT
KCOU,COU
KCPM,CPM
KCPR,CPR
KCPS,CPS
KCQW,HCW
KCRE,CRE
KCRG,CRG
KCRO,CRO
KCRP,CRP
KCRQ,CLD
KCRS,CRS
KCRT,CRT
KCRW,CRW
KCRX,CRX
KCSG,CSG
KCSM,CSM
KCSQ,CSQ
KCSV,CSV
KCTB,CTB
KCTY,CTY
KCTZ,CTZ
KCUB,CUB
KCUH,CUH
KCVG,CVG
KCVH,HLI
KCVK,CKK
KCVN,CVN
KCVO,CVO
KCVS,CVS
KCWA,CWA
KCWC,KIP
KCWF,CWF
KCWI,CWI
KCXL,CXL
KCXO,CXO
KCXP,CSN
KCXY,HAR
KCXY,FFT
KCYS,CYS
KCZK,CZK
KCZT,CZT
KDAA,DAA
KDAB,DAB
KDAG,DAG
KDAL,DAL
KDAN,DAN
KDAY,DAY
KDBN,DBN
KDBQ,DBQ
KDCA,DCA
KDCU,DCU
KDDC,DDC
KDEC,DEC
KDEH,DEH
KDEN,DEN
KDFI,DFI
KDFW,DFW
KDGL,DGL
KDGW,DGW
KDHN,DHN
KDHT,DHT
KDIK,DIK
KDKK,DKK
KDLC,DLL
KDLF,DLF
KDLH,DLH
KDLN,DLN
KDLS,DLS
KDMA,DMA
KDMN,DMN
KDMO,DMO
KDNL,DNL
KDNN,DNN
KDNS,DNS
KDNV,DNV
KDOV,DOV
KDPA,DPA
KDPG,DPG
KDRA,DRA
KDRI,DRI
KDRM,DRE
KDRO,DRO
KDRT,DRT
KDSM,DSM
KDSV,DSV
KDTA,DTA
KDTL,DTL
KDTN,DTN
KDTS,DSI
KDTW,DTW
KDUA,DUA
KDUC,DUC
KDUG,DUG
KDUJ,DUJ
KDVL,DVL
KDVN,DVN
KDVO,NOT
KDVP,NSL
KDVT,DVT
KDWH,DWH
KDXR,DXR
KDYL,DYL
KDYS,DYS
KEAN,EAN
KEAR,EAR
KEAT,EAT
KEAU,EAU
KEBS,EBS
KECG,ECG
KECP,ECP
KECS,ECS
KEDE,EDE
KEDN,ETS
KEDW,EDW
KEED,EED
KEEN,EEN
KEFD,EFD
KEFW,EFW
KEGE,EGE
KEGI,EGI
KEGV,EGV
KEKA,EKA
KEKM,EKI
KEKN,EKN
KEKO,EKO
KEKX,EKX
KELA,ELA
KELD,ELD
KELK,ELK
KELM,ELM
KELN,ELN
KELO,LYU
KELP,ELP
KELY,ELY
KELZ,ELZ
KEMM,EMM
KEMP,EMP
KEMT,EMT
KEND,END
KENL,ENL
KENV,ENV
KENW,ENW
KEOK,EOK
KEOS,EOS
KEPH,EPH
KEQA,EDK
KERI,ERI
KERR,ERR
KERV,ERV
KESC,ESC
KESF,ESF
KESN,ESN
KEST,EST
KESW,ESW
KETB,ETB
KETN,ETN
KEUF,EUF
KEUG,EUG
KEVM,EVM
KEVV,EVV
KEVW,EVW
KEWB,EWB
KEWK,EWK
KEWN,EWN
KEWR,EWR
KEYW,EYW
KFAF,FAF
KFAM,FAM
KFAR,FAR
KFAT,FAT
KFAY,FAY
KFBG,FBG
KFBL,FBL
KFBR,FBR
KFBY,FBY
KFCH,FCH
KFCM,FCM
KFCS,FCS
KFCY,FCY
KFDK,FDK
KFDR,FDR
KFDY,FDY
KFEP,FEP
KFET,FET
KFFA,FFA
KFFL,FFL
KFFM,FFM
KFFO,FFO
KFFZ,MSC
KFHR,FRD
KFHU,FHU
KFKL,FKL
KFKN,FKN
KFLD,FLD
KFLG,FLG
KFLL,FLL
KFLO,FLO
